"Weekly Polio Cases, 1928-1969"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1953,38,10,-,18,16,180,6,26,2,2,25,15,-,7,119,31,20,24,17,15,18,28,44,138,146,7,44,19,7,1,8,43,5,250,21,13,175,9,15,96,28,3,5,11,37,3,9,30,20,16,69,2
1953,39,11,-,9,5,152,3,20,-,2,17,7,-,6,88,26,14,25,8,5,19,25,42,119,109,4,18,17,4,2,3,40,8,159,21,6,129,8,17,78,18,1,17,11,36,11,7,26,24,23,63,2
1953,40,8,-,13,9,186,4,12,1,1,46,8,-,3,48,15,21,15,7,19,20,26,35,89,74,2,18,12,6,3,-,45,2,131,10,6,126,12,12,76,14,5,4,11,22,1,7,15,20,19,46,4
1953,41,8,-,4,6,144,5,16,1,2,48,19,-,1,75,17,14,15,7,2,14,15,29,85,49,2,56,5,5,-,-,41,3,128,15,8,94,8,17,64,16,7,8,11,28,6,8,29,19,19,19,1
1953,42,5,-,5,7,145,2,13,1,2,23,6,-,6,59,10,11,10,15,4,5,21,26,85,55,2,30,3,2,-,6,23,3,135,17,9,79,5,9,57,10,2,8,11,24,5,4,12,15,16,32,4
1953,43,8,-,8,1,142,3,7,-,1,16,6,-,3,30,12,9,3,4,2,1,16,19,64,37,4,17,8,1,1,6,17,1,94,14,7,79,4,25,58,10,1,2,4,28,6,5,8,15,10,20,-
1953,44,2,-,1,3,109,-,11,-,-,18,6,-,3,21,7,11,13,11,5,2,12,15,46,45,4,12,2,2,-,1,12,1,83,17,3,51,6,16,30,12,2,5,12,19,4,11,20,14,8,17,-
1953,45,1,-,5,5,105,2,5,2,2,22,4,-,8,20,1,11,8,5,7,2,3,16,35,25,5,5,4,2,-,2,8,1,61,7,1,46,5,18,24,7,1,11,7,50,9,3,11,8,5,18,4
1953,46,4,-,2,4,113,1,4,-,-,6,2,-,4,19,9,9,3,10,3,4,5,25,29,28,5,13,6,2,1,6,2,2,73,6,3,59,6,11,14,3,4,-,8,23,6,1,6,10,4,20,2
1953,47,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,5,7,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-
1953,48,2,-,7,8,97,2,3,-,2,13,1,-,5,16,-,1,6,9,1,1,6,13,23,14,-,9,16,1,-,-,12,-,40,5,3,39,3,7,17,2,5,5,2,24,9,1,4,6,3,7,2
1953,49,2,-,1,4,83,2,1,-,-,7,1,-,2,22,9,4,7,-,5,3,7,13,20,14,1,13,7,4,-,-,5,-,38,2,4,12,4,6,21,2,3,1,1,14,4,3,4,3,7,3,1
1953,50,3,-,1,-,57,-,3,-,-,16,3,-,3,11,-,5,3,1,1,2,4,17,20,6,-,3,4,1,2,1,2,1,25,4,3,7,9,6,5,1,-,-,1,21,-,1,2,9,3,4,2
1953,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1953,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1954,1,3,1,1,4,56,-,1,-,-,8,6,11,-,-,-,1,2,5,-,-,-,2,6,5,1,-,5,-,1,1,2,1,11,3,1,30,-,5,4,-,2,2,2,16,4,-,-,1,-,3,1
1954,2,3,15,-,-,45,1,1,-,-,12,1,5,-,2,3,-,3,-,4,2,1,3,8,1,4,2,1,1,-,-,2,1,13,8,-,9,2,3,10,-,1,1,3,11,4,1,1,3,2,-,2
1954,3,2,6,-,1,30,1,1,-,-,-,8,8,1,1,1,-,2,-,3,-,-,1,10,2,1,4,1,-,-,2,1,-,9,4,1,9,-,1,5,-,1,2,7,7,2,-,1,2,2,2,3
1954,4,1,-,1,1,31,-,1,-,1,16,4,1,2,1,2,-,2,-,3,-,-,3,4,-,3,-,4,-,1,1,-,1,10,8,-,5,1,-,5,-,1,1,-,14,2,-,-,4,1,3,1
1954,5,1,9,-,-,55,1,-,-,-,10,3,4,-,-,-,2,-,5,1,-,-,3,3,5,-,2,2,-,-,1,2,1,7,1,-,7,1,5,7,-,1,2,1,16,-,-,2,5,1,2,-
1954,6,1,1,1,2,35,4,-,-,-,17,3,6,1,4,1,4,1,6,-,-,-,1,2,6,2,1,5,2,-,-,1,-,7,1,1,2,1,4,2,-,-,-,-,9,1,-,2,3,1,1,-
1954,7,3,1,-,-,19,-,3,-,-,16,-,7,-,5,-,1,1,1,-,-,-,-,2,4,2,-,5,-,-,-,1,-,8,-,1,13,1,2,3,1,1,-,2,15,-,-,1,4,5,1,-
1954,8,1,-,-,2,23,1,-,-,-,4,1,6,3,4,1,2,2,3,2,-,1,2,5,4,2,1,2,1,-,-,1,-,6,2,-,1,6,1,2,-,2,2,1,6,2,-,-,-,2,-,-
1954,9,1,2,1,3,26,1,-,-,-,7,-,8,-,-,2,2,1,-,3,-,-,1,3,-,1,-,1,-,-,-,-,1,9,1,-,5,-,-,3,1,-,2,-,12,-,-,3,-,-,3,-
1954,10,1,1,2,1,21,-,2,-,-,7,-,5,1,2,1,1,1,1,4,-,-,3,3,-,1,-,3,-,-,-,-,1,4,5,1,-,-,2,3,-,-,-,-,16,1,-,-,-,-,1,1
1954,11,2,2,1,2,27,3,-,-,-,4,7,7,-,2,1,1,-,1,1,-,-,3,2,4,-,-,3,3,-,-,2,1,5,-,-,1,1,2,3,-,-,1,-,20,-,-,1,1,-,2,-
1954,12,-,3,3,3,18,-,-,-,-,4,-,8,-,1,2,-,1,-,2,-,-,-,3,1,-,1,2,1,-,-,-,-,-,1,-,-,4,2,-,-,-,-,1,12,-,-,3,1,1,1,-
1954,13,1,1,2,4,19,-,-,-,-,8,1,8,1,2,-,1,1,1,4,-,1,-,1,2,5,-,1,-,-,-,1,-,3,-,-,3,-,-,-,-,-,-,1,10,-,-,1,1,1,2,-
1954,14,3,-,1,-,30,1,-,-,1,10,1,8,-,2,1,2,3,1,3,-,-,-,4,1,-,1,2,-,-,-,-,-,3,-,-,1,2,3,-,-,-,2,2,17,-,-,1,-,-,-,-
1954,15,3,-,-,2,21,1,-,-,-,12,-,3,-,-,-,3,-,1,-,-,-,-,2,3,2,-,1,-,-,-,-,-,3,2,-,1,1,-,1,-,1,-,1,18,-,-,1,7,-,-,-
1954,16,9,1,-,5,17,1,-,-,-,23,2,7,-,1,-,1,-,2,8,-,-,-,4,3,2,3,1,-,1,-,-,-,1,1,-,4,1,1,1,-,1,-,-,21,1,-,1,-,2,-,-
1954,17,7,3,5,3,25,1,-,-,-,11,-,9,1,2,-,-,2,1,2,-,-,-,1,2,-,2,-,1,-,-,1,-,4,1,2,5,3,1,3,-,2,-,1,28,-,-,1,1,1,1,-
1954,18,5,-,-,5,38,2,1,-,-,15,2,2,-,2,2,1,-,2,-,-,-,2,1,-,8,6,1,-,3,-,1,-,1,3,-,-,4,2,1,-,3,-,1,31,1,-,1,2,2,-,-
1954,19,2,-,4,3,29,-,-,-,-,23,7,4,1,2,1,2,1,2,2,-,-,2,2,-,2,5,-,2,1,-,2,-,4,2,-,1,5,1,-,-,2,-,-,37,1,-,-,3,2,-,-
1954,20,6,-,3,3,32,-,-,-,1,22,5,4,1,2,2,1,2,1,9,-,1,1,8,1,6,3,-,-,1,-,-,-,2,1,-,5,1,-,-,-,4,-,3,45,2,-,1,4,1,1,-
1954,21,12,-,-,12,43,1,-,-,-,21,9,8,1,3,-,1,2,3,10,-,-,-,8,1,6,5,-,1,-,-,-,2,4,-,-,12,8,5,1,-,2,-,2,48,-,-,4,4,4,3,-
1954,22,4,1,6,1,37,7,2,-,-,18,13,7,-,4,5,5,1,-,14,-,-,-,9,2,5,4,-,-,1,-,1,1,5,5,1,4,6,-,1,-,6,1,3,48,2,-,2,1,-,3,-
1954,23,8,3,4,9,56,2,3,1,-,16,13,5,-,1,2,4,-,5,12,-,3,-,10,-,8,1,-,8,1,-,1,1,6,3,1,13,11,5,1,-,6,-,2,80,1,-,2,1,5,6,2
1954,24,12,4,5,7,92,2,2,-,-,33,16,11,1,8,1,12,9,5,15,-,-,-,14,3,11,1,1,6,4,2,5,5,7,4,-,8,12,1,6,-,6,1,7,90,-,-,8,2,-,2,1
1954,25,11,2,-,10,60,6,8,-,1,51,14,11,1,9,8,5,5,4,28,-,-,5,23,4,32,3,1,10,2,-,4,-,11,8,1,6,14,7,6,1,9,2,6,99,2,1,1,5,2,6,2
1954,26,6,2,6,11,76,8,6,1,-,40,24,10,-,14,9,13,16,6,18,2,-,5,24,10,10,7,1,14,1,-,6,3,23,10,3,20,13,2,6,-,9,-,6,104,6,-,5,3,3,3,12
1954,27,19,9,7,15,92,8,8,-,-,47,19,5,-,25,7,26,14,12,7,1,2,6,34,12,33,14,1,9,5,-,7,-,22,11,1,35,26,9,11,-,11,1,13,145,1,1,10,5,4,3,19
1954,28,12,6,20,13,122,7,10,2,4,59,34,5,1,34,11,47,30,25,37,1,6,9,54,6,32,17,-,33,2,-,21,9,27,13,3,51,51,6,12,-,21,6,24,140,1,-,13,12,6,5,9
1954,29,22,13,11,25,153,14,21,2,-,57,25,6,4,57,19,57,39,24,40,3,3,12,63,15,23,21,6,39,9,4,17,4,52,25,4,37,29,11,11,2,18,3,25,118,5,2,16,7,6,6,6
1954,30,20,15,9,21,222,12,8,4,4,48,36,3,5,78,30,80,42,50,34,-,3,9,78,36,43,19,2,23,5,1,19,-,56,55,7,60,40,10,30,2,25,5,31,163,4,1,28,11,-,17,4
1954,31,19,18,7,9,211,16,18,4,3,60,41,5,4,78,39,84,29,48,18,5,8,14,95,28,29,30,4,32,9,-,36,11,50,54,5,104,34,9,40,4,15,1,54,152,6,-,39,14,10,19,11
1954,32,17,24,15,16,197,26,17,4,4,63,57,5,3,96,49,78,45,33,18,6,8,39,118,52,40,49,4,23,13,7,39,12,87,69,6,108,37,12,57,1,22,4,43,159,2,2,39,26,22,37,24
1954,33,17,19,7,17,325,23,8,1,6,56,48,3,7,132,47,72,44,47,31,21,9,67,159,55,25,40,6,36,9,9,47,8,103,57,11,156,30,18,72,4,13,7,22,199,22,4,30,16,16,35,15
1954,34,16,11,12,13,297,32,23,3,13,52,39,3,6,136,51,92,49,44,18,8,12,81,156,42,26,20,9,62,7,6,44,21,130,47,7,119,33,15,89,10,13,9,32,163,16,3,41,21,22,36,14
1954,35,17,17,9,19,268,27,22,3,2,56,38,5,7,140,35,115,-,55,22,6,18,72,117,54,17,46,-,38,6,6,48,14,111,39,8,165,16,16,83,16,18,5,30,129,7,7,30,-,27,32,11
1954,36,19,11,9,16,159,24,23,-,4,33,56,-,11,148,47,101,56,82,19,5,15,83,115,38,15,51,7,88,5,1,57,17,122,37,13,137,29,27,104,12,15,5,34,131,1,6,44,25,42,17,20
1954,37,23,22,11,11,256,34,32,5,8,56,41,1,9,255,75,126,51,63,17,8,21,94,181,61,20,53,15,71,5,8,43,24,169,48,4,214,29,15,111,11,11,12,36,119,38,5,39,27,21,80,12
1954,38,4,16,16,12,260,26,24,2,3,86,29,3,16,172,64,104,56,49,14,7,20,80,137,61,11,40,11,57,6,7,58,11,161,39,9,190,20,21,82,7,14,9,49,87,23,2,44,29,36,54,23
1954,39,12,9,11,10,189,18,15,5,5,132,24,2,3,163,42,72,52,25,17,9,14,75,90,43,7,30,7,52,3,4,49,15,107,33,4,171,18,11,91,8,6,10,32,93,21,1,32,29,35,46,10
1954,40,10,7,1,12,115,18,19,9,4,83,25,3,5,154,46,45,33,47,19,16,21,86,83,29,11,40,11,23,3,4,58,16,129,31,6,175,7,13,116,7,12,1,21,65,13,5,32,32,22,39,10
1954,41,8,5,7,11,146,15,14,8,4,202,30,1,6,90,35,75,28,54,9,8,10,58,75,21,18,28,9,19,1,5,47,8,116,25,4,120,10,15,83,9,13,2,25,74,11,5,26,18,24,42,12
